Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level
3750,Finance,Prefer not to say,29,Bachelor's Degree,Analyst,2922.0,14,5,2,3,5,72,4,31,Yes,No,Single,2,0
3751,Sales,Male,22,PhD,Intern,1450.0,0,0,3,1,5,0,0,40,Yes,No,Single,1,0
3752,IT,Female,53,PhD,Analyst,2108.0,0,18,4,2,5,80,8,16,No,No,Married,6,3
3753,HR,Non-binary,47,Bachelor's Degree,Executive,2829.0,31,11,1,5,5,72,7,14,No,Yes,Divorced,7,3
3754,Marketing,Female,43,Bachelor's Degree,Analyst,4655.0,10,11,4,3,2,66,0,6,Yes,Yes,Single,9,2
3755,Finance,Female,18,Associate's Degree,Intern,1374.0,0,0,5,2,3,0,0,11,Yes,Yes,Single,1,0
3756,HR,Prefer not to say,20,Master's Degree,Intern,1377.0,0,0,5,5,5,0,0,27,Yes,No,Single,1,0
3757,Marketing,Prefer not to say,23,High School,Intern,1054.0,0,0,2,5,1,0,0,38,No,Yes,Single,1,0
3758,Marketing,Prefer not to say,33,High School,Team Lead,6380.0,35,17,2,5,3,80,4,5,Yes,No,Widowed,6,0
3759,Sales,Non-binary,49,PhD,Team Lead,7956.0,33,15,1,4,4,95,11,15,Yes,No,Divorced,8,0
3760,Sales,Female,27,PhD,Team Lead,6328.0,6,3,5,1,4,23,2,38,Yes,No,Widowed,8,3
3761,Sales,Non-binary,41,Associate's Degree,Team Lead,6139.0,19,17,3,5,5,61,6,16,No,No,Married,7,3
3762,HR,Prefer not to say,26,Bachelor's Degree,Team Lead,9816.0,11,2,5,4,2,56,13,18,Yes,Yes,Widowed,7,1
3763,HR,Female,44,High School,Team Lead,8122.0,31,15,2,5,2,35,10,33,Yes,No,Married,1,1
3764,Finance,Non-binary,30,Associate's Degree,Team Lead,6095.0,1,13,4,5,3,59,5,35,Yes,Yes,Divorced,8,0
3765,Sales,Non-binary,18,PhD,Intern,1207.0,0,0,1,4,2,0,0,24,No,Yes,Single,1,0
3766,Marketing,Male,37,PhD,Manager,10669.0,39,5,5,1,4,72,7,35,Yes,No,Married,5,1
3767,IT,Non-binary,43,High School,Team Lead,6663.0,23,3,3,2,5,21,4,7,Yes,Yes,Married,4,0
3768,Finance,Prefer not to say,23,PhD,Intern,1131.0,0,0,3,3,1,0,0,14,No,No,Single,1,0
3769,HR,Non-binary,41,PhD,Manager,7200.0,3,9,3,5,4,2,7,30,Yes,No,Widowed,5,1
3770,Finance,Female,35,Master's Degree,Team Lead,7873.0,23,10,1,1,4,35,12,24,No,Yes,Married,3,1
3771,Finance,Non-binary,59,Bachelor's Degree,Manager,7782.0,16,6,3,3,3,96,5,15,No,Yes,Married,9,0
3772,Finance,Male,58,PhD,Manager,9760.0,39,4,3,5,2,81,9,13,No,Yes,Single,9,3
3773,Finance,Female,55,Master's Degree,Executive,2657.0,18,3,5,3,1,35,2,19,No,Yes,Single,6,3
3774,IT,Female,32,Associate's Degree,Analyst,3204.0,39,5,1,4,1,9,12,29,No,Yes,Single,3,2
3775,Sales,Male,59,PhD,Executive,2209.0,37,1,4,1,2,99,6,22,No,No,Married,5,3
3776,Marketing,Prefer not to say,54,Associate's Degree,Manager,11921.0,33,1,4,1,5,20,13,2,Yes,Yes,Single,8,0
3777,Finance,Female,21,PhD,Intern,1365.0,0,0,3,2,2,0,0,39,No,Yes,Single,1,0
3778,Finance,Prefer not to say,55,High School,Team Lead,8591.0,5,12,2,2,5,48,12,13,Yes,No,Divorced,3,2
3779,Finance,Female,28,Master's Degree,Analyst,4389.0,35,6,1,3,1,8,5,36,No,No,Divorced,5,3
3780,Sales,Female,44,Master's Degree,Team Lead,6186.0,12,4,2,4,3,90,5,38,Yes,No,Divorced,2,1
3781,HR,Prefer not to say,21,High School,Intern,1355.0,0,0,1,3,4,0,0,18,Yes,Yes,Single,1,0
3782,HR,Female,46,Bachelor's Degree,Analyst,3496.0,34,12,1,5,1,51,4,15,No,No,Married,2,0
3783,IT,Prefer not to say,24,Master's Degree,Executive,2665.0,33,14,5,1,1,95,12,35,Yes,No,Divorced,6,1
3784,HR,Male,59,Associate's Degree,Manager,10713.0,15,2,3,3,1,47,0,17,Yes,No,Widowed,3,0
3785,Finance,Prefer not to say,19,Master's Degree,Intern,1283.0,0,0,5,3,4,0,0,48,No,Yes,Single,1,0
3786,Finance,Male,55,Bachelor's Degree,Manager,7938.0,17,14,2,1,5,49,7,13,Yes,Yes,Single,8,1
3787,Finance,Female,51,Associate's Degree,Manager,10116.0,37,17,2,1,3,38,12,22,Yes,No,Widowed,5,3
3788,IT,Prefer not to say,38,Associate's Degree,Team Lead,5705.0,31,2,4,2,3,15,13,40,No,Yes,Married,2,2
3789,Finance,Female,20,High School,Intern,1177.0,0,0,5,2,3,0,0,21,Yes,Yes,Single,1,0
3790,HR,Prefer not to say,56,PhD,Manager,10617.0,22,7,5,1,5,5,1,26,Yes,Yes,Widowed,2,1
3791,Sales,Male,41,High School,Executive,2772.0,22,10,5,3,2,60,3,46,No,No,Widowed,8,3
3792,Sales,Male,39,PhD,Analyst,2328.0,17,8,4,5,2,5,12,4,Yes,No,Single,2,2
3793,Marketing,Prefer not to say,20,High School,Intern,1241.0,0,0,5,3,3,0,0,7,Yes,No,Single,1,0
3794,HR,Male,57,PhD,Team Lead,9352.0,39,11,5,5,1,39,2,10,No,No,Married,4,3
3795,Finance,Female,23,Master's Degree,Intern,1241.0,0,0,5,1,1,0,0,15,Yes,No,Single,1,0
3796,Sales,Female,53,Associate's Degree,Team Lead,7889.0,13,0,5,5,4,90,10,26,No,Yes,Married,8,1
3797,HR,Non-binary,31,PhD,Analyst,4603.0,4,13,2,2,2,61,0,16,No,Yes,Married,4,2
3798,Sales,Male,32,Master's Degree,Executive,3259.0,21,2,3,1,1,27,8,40,Yes,No,Married,8,3
3799,Finance,Female,59,Bachelor's Degree,Manager,9420.0,21,14,2,4,3,79,4,34,Yes,Yes,Single,9,0
3800,Sales,Prefer not to say,21,High School,Intern,1283.0,0,0,5,5,4,0,0,17,No,No,Single,1,0
3801,Marketing,Male,59,Bachelor's Degree,Team Lead,9715.0,25,9,1,5,2,8,3,38,No,Yes,Widowed,4,2
3802,Marketing,Female,55,Master's Degree,Analyst,3464.0,14,2,1,4,4,51,3,16,No,Yes,Divorced,5,1
3803,Sales,Male,57,Bachelor's Degree,Manager,7763.0,37,5,4,4,1,14,12,34,No,No,Single,6,2
3804,HR,Prefer not to say,58,Bachelor's Degree,Analyst,4295.0,0,4,2,1,3,33,14,29,Yes,No,Single,9,1
3805,HR,Female,38,Master's Degree,Executive,4034.0,13,18,4,3,3,19,12,18,No,Yes,Single,5,3
3806,HR,Non-binary,59,Associate's Degree,Manager,9894.0,35,13,4,4,3,77,0,11,Yes,Yes,Single,2,0
3807,Sales,Non-binary,59,PhD,Manager,8254.0,30,16,1,5,1,59,8,12,Yes,No,Single,7,3
3808,HR,Male,33,High School,Manager,11619.0,27,11,2,4,5,57,8,37,Yes,Yes,Married,6,2
3809,Finance,Prefer not to say,42,PhD,Team Lead,8801.0,33,8,3,1,3,74,12,2,Yes,No,Divorced,3,2
3810,Marketing,Female,59,High School,Manager,8798.0,34,2,2,1,5,93,3,18,Yes,No,Married,8,1
3811,Finance,Prefer not to say,40,PhD,Analyst,4743.0,38,17,4,5,3,66,9,38,Yes,No,Divorced,3,1
3812,HR,Female,24,Bachelor's Degree,Team Lead,9033.0,22,3,5,5,5,1,9,33,Yes,Yes,Single,4,3
3813,Finance,Male,39,Associate's Degree,Manager,11966.0,18,13,4,5,2,49,3,9,Yes,No,Single,9,3
3814,HR,Female,40,Bachelor's Degree,Analyst,2502.0,17,5,2,3,2,13,11,15,No,No,Widowed,4,3
3815,Sales,Prefer not to say,27,Associate's Degree,Analyst,4411.0,14,14,1,5,3,55,6,28,Yes,No,Single,2,0
3816,Finance,Prefer not to say,18,Master's Degree,Intern,1122.0,0,0,2,1,4,0,0,8,Yes,No,Single,1,0
3817,Sales,Male,29,High School,Analyst,2488.0,24,4,3,1,4,68,0,46,Yes,Yes,Single,8,3
3818,Sales,Prefer not to say,39,High School,Executive,3426.0,25,5,5,4,1,43,10,36,No,No,Single,4,1
3819,IT,Female,59,Master's Degree,Manager,8269.0,34,4,5,5,2,45,14,39,Yes,No,Single,6,3
3820,HR,Male,59,PhD,Manager,11193.0,14,18,4,3,2,5,12,8,Yes,Yes,Divorced,6,0
3821,Marketing,Female,33,Master's Degree,Manager,9840.0,3,13,2,2,4,7,8,42,Yes,No,Widowed,2,1
3822,HR,Prefer not to say,31,Master's Degree,Analyst,3599.0,14,3,1,4,3,38,1,19,Yes,No,Single,9,1
3823,Marketing,Male,28,Associate's Degree,Analyst,3834.0,37,4,3,3,1,92,4,4,No,No,Single,6,1
3824,HR,Female,22,Master's Degree,Manager,7712.0,38,10,4,5,2,43,3,27,No,No,Single,5,1
3825,Sales,Prefer not to say,57,High School,Team Lead,6618.0,0,1,2,3,1,26,7,13,Yes,Yes,Divorced,2,0
3826,Finance,Prefer not to say,42,Bachelor's Degree,Team Lead,9172.0,21,1,1,2,2,15,5,38,Yes,Yes,Divorced,1,3
3827,Finance,Non-binary,58,Associate's Degree,Executive,4859.0,10,19,2,3,5,90,14,21,No,Yes,Widowed,7,0
3828,IT,Prefer not to say,22,Associate's Degree,Intern,1436.0,0,0,1,2,5,0,0,26,No,Yes,Single,1,0
3829,Marketing,Female,46,PhD,Executive,2664.0,36,15,2,2,1,0,1,45,No,Yes,Widowed,7,2
3830,Marketing,Male,28,Bachelor's Degree,Manager,7673.0,25,16,2,2,4,50,3,23,No,Yes,Married,5,0
3831,Marketing,Non-binary,59,Associate's Degree,Manager,11604.0,26,3,4,3,4,62,13,30,No,No,Divorced,1,2
3832,Sales,Prefer not to say,38,Master's Degree,Manager,7941.0,12,13,2,5,2,32,3,31,No,Yes,Single,5,1
3833,Marketing,Prefer not to say,20,Associate's Degree,Intern,1450.0,0,0,2,1,5,0,0,31,Yes,No,Single,1,0
3834,Finance,Prefer not to say,51,Associate's Degree,Analyst,3040.0,7,14,4,1,5,53,12,16,Yes,No,Widowed,1,0
3835,Sales,Female,22,Associate's Degree,Intern,1281.0,0,0,4,3,1,0,0,42,No,Yes,Single,1,0
3836,HR,Non-binary,54,PhD,Executive,2038.0,25,7,5,5,1,80,9,41,No,No,Single,9,0
3837,Marketing,Female,28,Associate's Degree,Analyst,4712.0,26,1,5,1,4,78,3,7,No,No,Divorced,1,0
3838,Marketing,Non-binary,45,Associate's Degree,Analyst,4914.0,8,18,4,2,4,85,8,17,Yes,No,Married,4,0
3839,HR,Male,32,PhD,Executive,4342.0,37,0,3,3,4,18,7,24,No,Yes,Widowed,8,1
3840,Marketing,Female,30,Bachelor's Degree,Analyst,2038.0,12,3,1,3,3,27,10,20,Yes,No,Widowed,5,3
3841,HR,Female,33,High School,Team Lead,6590.0,6,10,4,4,5,22,13,39,Yes,Yes,Divorced,7,2
3842,Sales,Male,56,PhD,Executive,2186.0,10,9,5,4,5,63,0,27,No,Yes,Divorced,2,3
3843,Finance,Non-binary,25,PhD,Executive,2749.0,9,17,2,4,1,99,12,2,No,No,Single,4,3
3844,HR,Prefer not to say,57,Associate's Degree,Team Lead,9162.0,32,0,4,5,5,38,7,1,Yes,Yes,Widowed,4,1
3845,IT,Male,21,Associate's Degree,Intern,1166.0,0,0,4,3,1,0,0,34,Yes,No,Single,1,0
3846,HR,Prefer not to say,19,High School,Intern,1012.0,0,0,5,4,3,0,0,27,Yes,Yes,Single,1,0
3847,Marketing,Prefer not to say,21,Associate's Degree,Intern,1070.0,0,0,5,3,4,0,0,37,No,Yes,Single,1,0
3848,Sales,Male,40,Master's Degree,Analyst,2961.0,36,15,3,2,3,60,7,6,No,Yes,Single,4,1
3849,Sales,Non-binary,59,Associate's Degree,Team Lead,9567.0,15,8,5,4,4,8,13,38,No,Yes,Widowed,2,1
3850,HR,Prefer not to say,58,Associate's Degree,Executive,4831.0,15,16,5,3,4,22,14,27,Yes,No,Divorced,5,1
3851,Finance,Male,59,Master's Degree,Executive,4356.0,6,2,5,5,1,6,9,48,No,Yes,Divorced,5,1
3852,IT,Female,45,High School,Executive,4409.0,14,17,2,5,4,30,0,16,No,No,Single,3,3
3853,Sales,Female,37,Master's Degree,Analyst,2461.0,37,14,4,5,3,59,7,35,No,No,Single,8,3
3854,Marketing,Female,54,PhD,Analyst,2668.0,5,14,4,4,2,60,11,27,Yes,No,Divorced,1,1
3855,Marketing,Male,22,Master's Degree,Intern,1053.0,0,0,5,5,1,0,0,35,No,No,Single,1,0
3856,Finance,Female,55,Bachelor's Degree,Analyst,3254.0,18,19,3,1,4,80,8,36,No,Yes,Divorced,1,1
3857,Sales,Prefer not to say,21,PhD,Intern,1012.0,0,0,5,2,4,0,0,38,No,Yes,Single,1,0
3858,HR,Female,20,Associate's Degree,Intern,1375.0,0,0,3,3,5,0,0,28,No,No,Single,1,0
3859,Marketing,Female,52,PhD,Executive,4753.0,24,3,4,1,1,99,5,3,No,No,Single,1,1
3860,Finance,Prefer not to say,50,High School,Analyst,3273.0,35,12,3,4,1,81,2,41,Yes,No,Widowed,7,3
3861,Sales,Female,23,High School,Intern,1058.0,0,0,3,3,3,0,0,31,Yes,Yes,Single,1,0
3862,Sales,Prefer not to say,52,Master's Degree,Team Lead,9246.0,37,7,1,3,2,30,6,3,Yes,Yes,Single,5,3
3863,Sales,Female,23,PhD,Team Lead,9099.0,27,12,3,5,3,98,2,38,Yes,No,Widowed,7,2
3864,Sales,Prefer not to say,59,Associate's Degree,Analyst,2777.0,31,7,3,3,3,40,6,24,Yes,Yes,Divorced,4,2
3865,Sales,Female,36,High School,Executive,4049.0,35,13,2,3,3,27,7,26,No,Yes,Single,4,0
3866,Marketing,Prefer not to say,32,Associate's Degree,Executive,2652.0,38,0,4,2,2,89,4,41,Yes,Yes,Married,4,2
3867,Finance,Male,23,Bachelor's Degree,Intern,1259.0,0,0,5,4,3,0,0,47,Yes,Yes,Single,1,0
3868,Sales,Prefer not to say,59,High School,Analyst,2181.0,22,0,1,1,1,33,13,28,No,No,Widowed,8,2
3869,IT,Female,25,Master's Degree,Team Lead,8089.0,1,6,3,5,2,91,3,9,Yes,Yes,Widowed,4,3
3870,IT,Female,22,Bachelor's Degree,Intern,1079.0,0,0,2,2,4,0,0,37,Yes,No,Single,1,0
3871,Finance,Non-binary,22,PhD,Intern,1440.0,0,0,2,1,5,0,0,27,Yes,No,Single,1,0
3872,HR,Prefer not to say,23,Associate's Degree,Manager,7942.0,7,14,5,1,5,97,7,48,Yes,Yes,Widowed,6,0
3873,HR,Male,37,High School,Analyst,4049.0,14,8,5,2,1,11,10,3,No,No,Married,4,0
3874,HR,Prefer not to say,19,Bachelor's Degree,Intern,1475.0,0,0,4,5,5,0,0,41,No,Yes,Single,1,0
3875,IT,Prefer not to say,34,Bachelor's Degree,Team Lead,9351.0,27,16,3,4,5,70,13,49,Yes,Yes,Widowed,8,3
3876,HR,Male,58,High School,Manager,11471.0,21,8,2,2,5,30,5,28,Yes,No,Divorced,4,3
3877,Marketing,Prefer not to say,38,PhD,Team Lead,9685.0,33,5,1,2,4,32,1,32,No,No,Single,4,0
3878,Sales,Male,42,PhD,Executive,3293.0,19,19,4,2,5,6,3,35,Yes,Yes,Widowed,7,3
3879,IT,Male,40,Master's Degree,Manager,10743.0,32,11,3,5,3,2,14,7,No,No,Married,6,0
3880,Finance,Prefer not to say,28,PhD,Manager,8916.0,14,15,5,2,1,19,4,7,No,No,Married,1,0
3881,Finance,Prefer not to say,24,Master's Degree,Intern,1059.0,0,0,3,2,1,0,0,21,Yes,Yes,Single,1,0
3882,Sales,Female,29,Bachelor's Degree,Executive,2976.0,23,6,5,3,1,66,9,32,Yes,Yes,Widowed,5,1
3883,IT,Female,20,High School,Intern,1046.0,0,0,3,3,4,0,0,38,Yes,No,Single,1,0
3884,HR,Non-binary,58,PhD,Analyst,4354.0,9,3,1,3,4,78,2,20,Yes,No,Married,5,2
3885,HR,Non-binary,23,Master's Degree,Team Lead,9548.0,14,2,4,3,5,98,9,8,Yes,Yes,Widowed,8,1
3886,Marketing,Prefer not to say,59,Bachelor's Degree,Team Lead,8903.0,36,17,5,2,3,55,4,4,Yes,Yes,Married,6,1
3887,Marketing,Male,18,PhD,Intern,1332.0,0,0,1,3,5,0,0,26,Yes,Yes,Single,1,0
3888,HR,Non-binary,45,Associate's Degree,Team Lead,7908.0,10,12,2,1,1,96,1,15,Yes,Yes,Married,5,1
3889,Finance,Prefer not to say,27,Bachelor's Degree,Team Lead,9454.0,39,17,1,4,3,1,4,6,Yes,No,Single,4,0
3890,Finance,Non-binary,47,PhD,Analyst,4923.0,20,7,1,3,1,99,2,48,Yes,Yes,Married,3,0
3891,Marketing,Male,28,Bachelor's Degree,Executive,4096.0,39,10,1,5,3,20,14,32,No,Yes,Divorced,2,0
3892,Sales,Prefer not to say,59,High School,Manager,10836.0,37,9,5,4,2,77,2,5,Yes,Yes,Widowed,9,2
3893,HR,Male,24,High School,Intern,1489.0,0,0,2,1,4,0,0,44,Yes,Yes,Single,1,0
3894,Marketing,Prefer not to say,19,High School,Intern,1201.0,0,0,4,4,4,0,0,46,No,Yes,Single,1,0
3895,Marketing,Non-binary,59,Associate's Degree,Analyst,3445.0,36,3,1,4,1,10,13,6,No,Yes,Divorced,6,2
3896,HR,Female,50,High School,Analyst,3308.0,13,11,5,1,1,3,1,3,Yes,Yes,Single,6,0
3897,HR,Non-binary,59,Associate's Degree,Manager,9428.0,20,7,5,3,2,46,8,29,No,No,Widowed,1,3
3898,Finance,Non-binary,59,High School,Executive,3902.0,19,12,4,1,5,93,2,19,Yes,Yes,Single,8,3
3899,Sales,Female,20,Bachelor's Degree,Intern,1260.0,0,0,3,5,3,0,0,10,No,Yes,Single,1,0
3900,Sales,Female,40,PhD,Analyst,2379.0,2,2,2,1,2,19,11,7,No,No,Married,7,1
3901,HR,Prefer not to say,23,PhD,Intern,1035.0,0,0,2,2,2,0,0,45,No,No,Single,1,0
3902,IT,Prefer not to say,27,High School,Team Lead,5435.0,22,17,1,2,1,15,11,1,Yes,No,Divorced,2,2
3903,Marketing,Male,18,PhD,Intern,1018.0,0,0,3,4,1,0,0,1,No,No,Single,1,0
3904,Marketing,Male,49,High School,Executive,3855.0,26,13,2,3,5,44,0,17,No,Yes,Single,1,2
3905,HR,Non-binary,51,High School,Executive,2790.0,34,8,1,3,5,7,0,22,No,No,Widowed,3,3
3906,IT,Female,24,Master's Degree,Intern,1255.0,0,0,3,2,1,0,0,36,No,No,Single,1,0
3907,Finance,Male,30,Master's Degree,Team Lead,8490.0,31,14,5,5,4,83,8,14,No,No,Single,3,0
3908,HR,Non-binary,46,Master's Degree,Executive,4838.0,21,7,1,1,5,20,2,6,No,Yes,Married,8,3
3909,HR,Female,54,Associate's Degree,Analyst,2503.0,7,2,3,1,2,63,5,30,Yes,Yes,Married,7,1
3910,Marketing,Prefer not to say,23,Master's Degree,Intern,1285.0,0,0,4,1,1,0,0,46,Yes,Yes,Single,1,0
3911,HR,Non-binary,27,High School,Team Lead,8987.0,17,4,2,5,3,35,13,47,Yes,No,Married,7,3
3912,HR,Prefer not to say,39,Bachelor's Degree,Analyst,2783.0,27,8,1,5,3,4,2,33,No,Yes,Married,2,1
3913,HR,Male,22,Master's Degree,Intern,1366.0,0,0,5,1,4,0,0,20,No,Yes,Single,1,0
3914,Marketing,Male,49,Master's Degree,Team Lead,9944.0,10,2,1,1,1,37,6,16,No,Yes,Divorced,7,1
3915,Finance,Female,32,Bachelor's Degree,Analyst,2555.0,11,7,2,5,2,86,4,4,Yes,No,Divorced,5,1
3916,Finance,Non-binary,54,High School,Executive,2571.0,1,12,2,1,4,18,2,34,No,Yes,Widowed,9,2
3917,HR,Prefer not to say,23,Associate's Degree,Intern,1040.0,0,0,3,5,2,0,0,1,No,Yes,Single,1,0
3918,Marketing,Female,24,Master's Degree,Intern,1431.0,0,0,5,4,3,0,0,13,No,No,Single,1,0
3919,Finance,Male,58,Bachelor's Degree,Executive,3222.0,33,6,3,2,2,98,4,48,No,Yes,Divorced,4,1
3920,Finance,Male,41,High School,Manager,10374.0,22,4,5,2,3,12,0,8,No,No,Married,3,2
3921,Finance,Non-binary,22,PhD,Analyst,2108.0,12,8,1,5,5,8,11,22,No,Yes,Divorced,6,1
3922,Marketing,Prefer not to say,24,Associate's Degree,Executive,2064.0,6,4,1,1,3,16,14,4,Yes,No,Married,9,1
3923,Marketing,Non-binary,19,Bachelor's Degree,Intern,1283.0,0,0,3,2,3,0,0,34,Yes,Yes,Single,1,0
3924,HR,Prefer not to say,59,Bachelor's Degree,Analyst,3938.0,22,11,4,3,4,43,2,45,Yes,No,Widowed,7,0
3925,Sales,Prefer not to say,35,Bachelor's Degree,Analyst,3121.0,7,3,2,1,4,44,1,37,No,No,Married,7,2
3926,Finance,Non-binary,52,Master's Degree,Manager,8189.0,36,8,3,5,1,87,2,23,Yes,No,Married,7,2
3927,Sales,Female,22,PhD,Intern,1286.0,0,0,3,3,1,0,0,20,No,No,Single,1,0
3928,Marketing,Non-binary,38,Associate's Degree,Team Lead,6073.0,28,18,1,5,3,50,11,24,No,Yes,Married,2,1
3929,Marketing,Non-binary,50,High School,Manager,11856.0,36,12,2,1,5,82,10,27,Yes,No,Divorced,8,2
3930,Marketing,Male,57,High School,Manager,9953.0,22,2,3,4,1,57,11,13,No,No,Widowed,2,1
3931,Sales,Male,58,PhD,Team Lead,5462.0,37,3,1,4,3,57,9,5,Yes,Yes,Divorced,1,1
3932,Marketing,Non-binary,47,Bachelor's Degree,Team Lead,5376.0,28,0,1,4,4,29,7,16,Yes,No,Widowed,6,3
3933,HR,Non-binary,38,Bachelor's Degree,Manager,9313.0,4,0,3,1,1,4,1,38,Yes,No,Single,2,2
3934,Marketing,Male,43,Bachelor's Degree,Analyst,4315.0,39,10,3,1,1,7,13,48,No,No,Divorced,5,1
3935,IT,Prefer not to say,46,Bachelor's Degree,Executive,3432.0,10,15,1,3,3,36,12,29,No,Yes,Single,1,0
3936,Sales,Non-binary,23,Bachelor's Degree,Executive,4134.0,13,3,3,1,3,46,6,26,No,Yes,Widowed,7,1
3937,IT,Female,43,PhD,Manager,10624.0,1,6,2,1,2,99,10,22,Yes,Yes,Divorced,1,3
3938,Marketing,Female,26,Master's Degree,Analyst,3624.0,34,11,1,3,2,88,4,24,Yes,Yes,Divorced,8,3
3939,HR,Female,25,Associate's Degree,Team Lead,6020.0,34,5,1,3,5,44,8,13,Yes,No,Divorced,5,2
3940,Finance,Non-binary,57,Bachelor's Degree,Manager,8252.0,27,19,3,5,1,4,6,43,No,No,Married,5,3
3941,Marketing,Prefer not to say,22,Master's Degree,Intern,1227.0,0,0,3,2,2,0,0,21,No,Yes,Single,1,0
3942,HR,Prefer not to say,42,High School,Analyst,4497.0,31,7,3,2,3,62,0,1,No,No,Divorced,2,0
3943,Sales,Male,24,PhD,Intern,1440.0,0,0,2,5,1,0,0,4,No,Yes,Single,1,0
3944,IT,Non-binary,22,Master's Degree,Intern,1170.0,0,0,1,4,2,0,0,3,Yes,No,Single,1,0
3945,IT,Prefer not to say,46,Bachelor's Degree,Manager,8909.0,38,4,4,1,5,24,0,23,No,Yes,Married,4,3
3946,IT,Non-binary,47,Bachelor's Degree,Analyst,4976.0,26,14,2,3,5,49,2,16,No,Yes,Divorced,6,0
3947,Sales,Male,20,Bachelor's Degree,Intern,1496.0,0,0,2,3,5,0,0,45,Yes,Yes,Single,1,0
3948,HR,Male,41,Master's Degree,Analyst,2740.0,16,0,1,4,5,44,4,13,No,Yes,Divorced,2,0
3949,Sales,Male,54,Bachelor's Degree,Executive,2470.0,9,19,4,3,3,29,3,39,No,No,Divorced,4,1
3950,IT,Female,18,Master's Degree,Intern,1244.0,0,0,1,4,5,0,0,31,Yes,Yes,Single,1,0
3951,Marketing,Non-binary,20,Bachelor's Degree,Intern,1448.0,0,0,2,5,4,0,0,24,No,Yes,Single,1,0
3952,Finance,Male,38,High School,Analyst,3665.0,13,1,3,4,5,93,3,47,Yes,No,Divorced,7,0
3953,Sales,Non-binary,42,High School,Executive,2764.0,4,5,1,2,2,54,3,15,No,Yes,Widowed,8,0
3954,Sales,Female,22,Associate's Degree,Intern,1392.0,0,0,1,4,1,0,0,5,Yes,Yes,Single,1,0
3955,HR,Female,37,Bachelor's Degree,Manager,9246.0,23,2,3,5,2,45,11,49,No,No,Single,6,2
3956,HR,Male,41,Bachelor's Degree,Analyst,2109.0,17,6,4,4,1,30,9,22,Yes,No,Widowed,2,2
3957,Sales,Male,50,Master's Degree,Analyst,2293.0,26,19,4,5,3,33,12,22,No,Yes,Married,6,2
3958,IT,Prefer not to say,24,Master's Degree,Intern,1011.0,0,0,1,2,1,0,0,11,No,No,Single,1,0
3959,Finance,Non-binary,29,Bachelor's Degree,Executive,4262.0,28,8,3,1,4,73,2,24,Yes,Yes,Single,1,1
3960,HR,Male,19,Associate's Degree,Intern,1214.0,0,0,1,5,5,0,0,45,Yes,Yes,Single,1,0
3961,IT,Prefer not to say,24,Bachelor's Degree,Team Lead,9364.0,17,18,3,1,2,32,0,10,Yes,No,Married,1,3
3962,Marketing,Non-binary,23,Master's Degree,Intern,1139.0,0,0,2,5,1,0,0,47,No,Yes,Single,1,0
3963,HR,Male,40,Bachelor's Degree,Team Lead,8623.0,32,5,3,4,2,57,0,34,Yes,No,Divorced,4,3
3964,IT,Prefer not to say,54,Master's Degree,Manager,9674.0,13,17,1,1,5,56,13,11,No,No,Divorced,3,3
3965,IT,Prefer not to say,23,Bachelor's Degree,Analyst,3335.0,31,0,5,5,3,16,3,43,Yes,No,Divorced,3,0
3966,Finance,Non-binary,36,PhD,Analyst,3227.0,3,16,4,5,5,10,4,29,No,Yes,Married,4,3
3967,Finance,Prefer not to say,43,Master's Degree,Executive,3451.0,19,13,1,1,3,70,10,22,No,Yes,Widowed,3,3
3968,Marketing,Non-binary,24,Associate's Degree,Intern,1297.0,0,0,3,5,2,0,0,33,Yes,No,Single,1,0
3969,IT,Non-binary,39,PhD,Manager,10324.0,2,4,3,1,3,91,9,8,No,No,Divorced,4,1
3970,IT,Non-binary,43,Bachelor's Degree,Team Lead,8385.0,24,16,4,2,3,16,4,49,Yes,No,Single,1,0
3971,Finance,Female,48,Master's Degree,Executive,2959.0,3,10,1,3,3,9,1,32,Yes,No,Single,4,0
3972,HR,Prefer not to say,34,PhD,Manager,9602.0,10,9,5,2,3,25,10,40,Yes,Yes,Single,1,3
3973,HR,Non-binary,54,Associate's Degree,Manager,7154.0,15,16,2,1,3,5,2,45,No,Yes,Married,3,1
3974,Sales,Male,26,Master's Degree,Team Lead,8453.0,35,0,5,4,1,80,3,23,No,No,Widowed,4,2
3975,Finance,Female,47,PhD,Team Lead,7669.0,5,4,2,4,3,15,9,5,No,Yes,Divorced,4,1
3976,Sales,Female,34,PhD,Analyst,3559.0,30,15,2,3,3,89,5,31,No,No,Single,9,0
3977,Finance,Prefer not to say,22,PhD,Intern,1456.0,0,0,1,1,5,0,0,29,Yes,No,Single,1,0
3978,Marketing,Non-binary,35,High School,Executive,3116.0,12,11,2,5,5,61,11,6,No,Yes,Divorced,3,1
3979,IT,Prefer not to say,18,Bachelor's Degree,Intern,1436.0,0,0,3,2,5,0,0,25,Yes,No,Single,1,0
3980,Marketing,Female,24,Master's Degree,Executive,2680.0,3,17,2,2,3,63,1,25,No,No,Single,4,2
